Outdoor Drybulb Temperature [C],Outdoor Relative Humidity [%],Diffuse Solar Radiation [W/m2],Direct Solar Radiation [W/m2],6h Prediction Outdoor Drybulb Temperature [C],12h Prediction Outdoor Drybulb Temperature [C],24h Prediction Outdoor Drybulb Temperature [C],6h Prediction Outdoor Relative Humidity [%],12h Prediction Outdoor Relative Humidity [%],24h Prediction Outdoor Relative Humidity [%],6h Prediction Diffuse Solar Radiation [W/m2],12h Prediction Diffuse Solar Radiation [W/m2],24h Prediction Diffuse Solar Radiation [W/m2],6h Prediction Direct Solar Radiation [W/m2],12h Prediction Direct Solar Radiation [W/m2],24h Prediction Direct Solar Radiation [W/m2]
30.24,46.38,270.19,609.94,27.57,22.22,29.97,54.32,72.97,39.02,0.0,0.0,466.4,0.0,0.0,141.52
30.75,45.38,225.56,602.38,26.94,21.47,29.82,56.9,75.19,38.75,0.0,0.0,404.12,0.0,0.0,137.51
30.9,45.0,158.5,578.88,25.88,20.45,28.07,62.6,78.48,43.43,0.0,0.0,274.62,0.0,0.0,121.65
30.59,45.62,115.94,444.62,25.41,20.35,26.27,63.17,75.57,47.91,0.0,0.0,159.2,0.0,0.0,85.43
29.84,47.25,53.81,243.94,23.98,20.06,26.05,70.25,75.6,47.13,0.0,7.12,69.12,0.0,121.73,53.38
28.81,49.25,4.0,17.88,23.36,20.32,26.13,70.96,74.11,46.07,0.0,35.45,5.45,0.0,626.74,4.33
27.84,53.12,0.0,0.0,22.04,22.54,25.33,73.92,64.3,51.42,0.0,53.49,0.0,0.0,891.03,0.0
26.94,56.88,0.0,0.0,21.23,23.83,22.84,76.54,61.91,63.82,0.0,65.19,0.0,0.0,939.05,0.0
26.04,61.75,0.0,0.0,20.4,26.29,22.6,78.74,52.39,62.6,0.0,114.47,0.0,0.0,975.03,0.0
25.14,64.62,0.0,0.0,20.05,28.02,19.96,77.29,46.92,73.33,0.0,277.12,0.0,0.0,731.08,0.0
24.24,68.75,0.0,0.0,19.81,29.21,19.16,76.99,43.37,77.62,7.0,429.34,0.0,119.65,244.77,0.0
23.15,72.25,0.0,0.0,20.37,28.86,17.7,73.87,43.62,86.75,35.57,440.22,0.0,628.84,172.62,0.0
21.89,74.88,0.0,0.0,22.3,29.42,17.31,65.46,40.7,87.05,52.59,449.26,0.0,876.02,136.32,0.0
21.02,77.88,0.0,0.0,23.95,29.27,18.15,61.4,40.37,78.01,65.75,389.59,0.0,947.15,132.56,0.0
20.36,79.0,0.0,0.0,26.16,28.21,16.53,52.88,43.02,84.74,113.42,277.28,0.0,966.14,122.82,0.0
19.79,79.0,0.0,0.0,27.93,26.96,18.42,47.21,45.76,72.85,275.44,167.88,0.0,726.64,90.09,0.0
19.6,78.38,6.88,117.56,28.9,26.34,18.14,44.37,46.19,77.32,420.23,70.62,13.17,239.57,54.53,2.01
20.41,73.62,35.69,630.94,28.84,25.78,16.38,43.69,47.28,89.52,439.58,5.32,62.96,172.37,4.22,6.8
22.09,66.62,51.69,861.0,29.14,24.8,18.22,41.54,53.52,78.42,440.69,0.0,98.5,133.72,0.0,0.62
24.05,60.88,66.31,955.25,29.0,23.03,17.57,41.19,62.97,86.33,382.32,0.0,53.06,130.09,0.0,0.0
26.05,53.38,112.38,957.25,28.27,22.31,17.85,42.82,63.92,85.67,278.61,0.0,105.26,123.41,0.0,5.0
27.86,47.5,273.75,722.19,27.31,20.45,19.55,44.69,70.92,76.58,172.22,0.0,322.58,92.42,0.0,35.03
28.63,45.38,411.12,234.38,26.49,19.47,19.88,45.72,76.0,76.3,71.37,0.0,394.74,55.11,0.0,109.46
28.82,43.75,438.94,172.12,25.6,18.34,20.52,47.89,83.12,71.52,5.26,0.0,385.78,4.17,0.0,270.77
28.9,42.38,432.12,131.12,24.54,17.83,24.1,54.57,84.03,53.44,0.0,0.0,404.53,0.0,0.0,430.51
28.77,42.0,375.06,127.62,23.13,17.99,23.75,62.54,78.88,56.37,0.0,0.0,190.92,0.0,0.0,780.38
28.33,42.62,279.94,124.0,22.17,17.04,24.1,64.59,81.87,55.07,0.0,0.0,124.18,0.0,0.0,830.05
27.6,43.62,176.56,94.75,20.7,17.82,24.67,69.71,76.24,53.86,0.0,0.0,60.85,0.0,0.0,730.73
26.61,45.25,72.12,55.69,19.62,17.65,24.25,75.19,80.22,56.96,0.0,12.74,41.9,0.0,1.95,511.55
25.45,48.5,5.19,4.12,18.66,17.03,23.22,81.31,85.7,61.16,0.0,66.2,3.93,0.0,7.15,38.03
24.31,55.62,0.0,0.0,18.1,18.25,24.37,82.51,78.27,58.19,0.0,98.69,0.0,0.0,0.62,0.0
23.21,62.12,0.0,0.0,17.92,18.05,23.51,79.31,83.54,63.14,0.0,55.03,0.0,0.0,0.0,0.0
22.05,65.25,0.0,0.0,17.29,18.19,22.44,80.43,83.71,67.61,0.0,107.91,0.0,0.0,5.12,0.0
20.91,68.5,0.0,0.0,17.53,19.33,22.27,77.93,77.85,68.12,0.0,317.57,0.0,0.0,34.48,0.0
19.75,74.38,0.0,0.0,17.41,20.07,22.11,81.67,75.27,68.31,12.52,400.34,0.0,1.91,111.01,0.0
18.93,79.5,0.0,0.0,17.36,21.13,21.4,83.79,68.63,73.08,67.82,404.33,0.0,7.33,283.79,0.0
18.32,81.0,0.0,0.0,18.26,23.53,20.58,78.19,55.85,76.13,98.79,389.11,0.0,0.62,414.1,0.0
17.85,79.75,0.0,0.0,18.29,23.96,19.11,82.14,55.56,80.8,56.02,193.84,0.0,0.0,792.29,0.0
17.51,79.0,0.0,0.0,18.36,24.59,17.98,82.73,53.29,83.75,109.23,128.81,0.0,5.19,861.0,0.0
17.27,79.62,0.0,0.0,19.22,25.03,17.56,78.49,52.55,81.57,315.07,62.49,0.0,34.21,750.34,0.0
17.2,83.12,12.31,1.88,20.17,24.65,19.44,74.76,55.42,67.31,403.14,43.17,14.26,111.78,527.05,2.46
17.64,81.88,69.44,7.5,21.44,23.75,18.09,67.19,59.02,72.36,413.61,4.09,80.9,290.3,39.57,18.44
18.27,78.12,98.88,0.62,23.24,23.9,18.58,57.05,60.29,71.94,381.4,0.0,172.66,405.9,0.0,51.57
18.5,80.75,57.0,0.0,24.06,23.12,20.69,55.16,65.01,64.94,195.29,0.0,278.52,798.24,0.0,77.84
18.5,81.75,110.56,5.25,24.83,22.27,21.24,52.39,68.43,63.34,131.13,0.0,354.69,876.47,0.0,91.05
19.12,79.12,312.56,33.94,25.21,21.85,22.49,51.9,70.31,59.47,63.3,0.0,421.69,760.14,0.0,94.6
20.25,74.25,405.94,112.56,24.85,21.41,24.08,54.65,72.09,56.06,43.8,0.0,480.21,534.81,0.0,106.98
21.7,65.75,422.88,296.81,24.01,20.74,25.05,57.95,76.91,54.07,4.17,0.0,486.82,40.35,0.0,130.62
22.99,58.25,373.69,397.69,23.66,20.0,25.62,61.33,79.56,50.9,0.0,0.0,433.85,0.0,0.0,131.0
24.15,54.75,196.75,804.19,22.93,19.03,26.09,65.95,81.27,47.03,0.0,0.0,377.35,0.0,0.0,139.25
25.04,51.5,133.44,891.94,22.19,18.28,25.19,68.84,82.07,48.8,0.0,0.0,264.51,0.0,0.0,143.74
25.36,51.25,64.12,769.94,21.64,17.93,24.78,71.41,79.53,48.14,0.0,0.0,170.39,0.0,0.0,92.72
25.02,53.88,44.44,542.56,21.06,18.8,23.27,73.99,70.71,51.21,0.0,13.66,63.95,0.0,2.35,46.2
24.24,56.88,4.25,41.12,20.41,18.34,23.63,78.83,71.12,49.27,0.0,82.39,5.21,0.0,18.78,3.72
23.46,62.38,0.0,0.0,19.71,19.05,23.13,81.28,69.66,53.08,0.0,178.92,0.0,0.0,53.44,0.0
22.76,66.88,0.0,0.0,18.98,20.67,22.65,81.51,65.03,54.97,0.0,278.14,0.0,0.0,77.73,0.0
22.12,69.25,0.0,0.0,18.42,21.53,20.36,81.22,62.11,63.18,0.0,362.15,0.0,0.0,92.96,0.0
21.46,72.5,0.0,0.0,18.11,22.7,20.22,78.52,58.61,64.61,0.0,428.16,0.0,0.0,96.05,0.0
20.76,75.88,0.0,0.0,18.48,23.97,20.94,72.42,56.53,62.18,13.36,476.33,0.0,2.3,106.12,0.0
20.12,80.75,0.0,0.0,18.46,24.84,19.76,70.5,54.91,75.21,83.13,479.72,0.0,18.95,128.72,0.0
19.46,83.0,0.0,0.0,19.29,25.41,17.65,68.52,51.7,90.17,182.06,427.43,0.0,54.37,129.06,0.0
18.95,81.75,0.0,0.0,20.66,25.8,17.26,65.07,48.07,92.93,277.94,369.64,0.0,77.67,136.4,0.0
18.55,80.38,0.0,0.0,21.67,25.4,18.89,61.49,48.09,82.78,365.89,268.6,0.0,93.92,145.97,0.0
18.27,77.5,0.0,0.0,22.8,25.04,18.42,58.18,47.26,84.45,431.39,173.75,0.0,96.78,94.55,0.0
18.2,74.12,13.06,2.25,23.91,23.96,17.19,56.77,48.92,91.82,474.38,67.45,10.61,105.68,48.73,0.0
18.57,69.88,83.88,19.12,24.73,23.69,17.74,55.33,49.08,87.66,476.17,5.23,69.72,127.76,3.73,2.85
19.49,67.38,185.19,55.31,25.3,23.04,18.0,52.1,53.42,81.55,424.21,0.0,151.85,128.09,0.0,15.09
20.65,65.12,277.75,77.62,25.65,22.45,20.27,48.6,55.8,67.73,365.79,0.0,259.7,134.98,0.0,24.9
21.79,60.88,369.62,94.88,25.51,20.95,21.89,47.74,60.72,61.11,270.64,0.0,357.9,147.08,0.0,31.85
22.89,57.75,434.62,97.5,25.18,20.5,22.81,46.82,63.37,57.35,175.44,0.0,402.98,95.46,0.0,35.02
23.86,57.0,472.44,105.25,24.3,20.48,23.79,47.77,64.34,52.85,69.19,0.0,417.91,49.99,0.0,40.63
24.64,55.75,472.62,126.81,23.72,19.62,24.17,48.98,75.98,53.1,5.24,0.0,415.61,3.74,0.0,40.51
25.21,52.5,421.0,127.12,23.0,18.34,24.57,53.58,86.08,51.62,0.0,0.0,394.24,0.0,0.0,30.65
25.52,49.12,361.94,133.56,22.35,17.96,23.01,56.21,88.71,58.96,0.0,0.0,301.46,0.0,0.0,24.33
25.6,47.38,272.69,148.19,21.25,18.62,24.12,59.48,84.39,63.09,0.0,0.0,246.14,0.0,0.0,22.17
25.29,46.38,177.12,96.38,20.64,18.3,23.81,62.74,85.23,74.32,0.0,0.0,150.98,0.0,0.0,11.7
24.6,46.62,70.94,51.25,20.25,17.66,23.76,65.42,88.91,75.85,0.0,10.99,61.48,0.0,0.0,0.87
23.74,48.88,5.25,3.75,19.55,18.09,21.81,76.37,85.58,75.8,0.0,71.55,4.01,0.0,2.93,0.0
22.96,53.75,0.0,0.0,18.69,18.6,21.43,84.04,78.33,69.8,0.0,158.96,0.0,0.0,15.79,0.0
22.26,56.62,0.0,0.0,18.31,20.19,21.55,86.61,68.11,69.66,0.0,258.26,0.0,0.0,24.76,0.0
21.5,58.25,0.0,0.0,18.49,21.46,19.4,85.2,63.11,83.23,0.0,347.51,0.0,0.0,30.92,0.0
20.76,62.12,0.0,0.0,18.23,22.34,18.96,85.61,59.42,88.62,0.0,390.24,0.0,0.0,33.92,0.0
20.06,66.5,0.0,0.0,17.9,23.16,18.84,87.46,55.49,91.98,11.19,400.55,0.0,0.0,38.94,0.0
19.49,76.75,0.0,0.0,18.26,23.62,19.99,84.54,55.36,85.41,72.47,400.5,0.0,2.96,39.03,0.0
18.99,82.0,0.0,0.0,18.9,24.01,18.27,76.73,53.87,97.09,162.51,379.62,0.0,16.15,29.52,0.0
18.61,84.5,0.0,0.0,20.15,23.35,19.92,68.31,57.6,86.77,257.53,309.07,0.0,24.69,24.95,0.0
18.38,86.0,0.0,0.0,21.24,23.83,18.95,64.12,64.42,94.68,342.31,241.35,0.0,30.46,21.74,0.0
18.18,86.0,0.0,0.0,22.1,23.49,18.11,60.46,76.1,100.0,383.87,147.68,0.0,33.36,11.45,0.0
18.1,86.0,11.38,0.0,22.84,23.24,18.92,56.8,78.93,94.21,391.87,59.33,14.74,38.09,0.84,8.77
18.41,83.5,73.38,3.0,23.35,21.99,18.65,56.49,74.84,99.37,392.94,4.07,87.7,38.3,0.0,54.35
19.16,75.12,166.06,16.5,23.73,21.51,21.06,55.0,69.4,85.55,372.31,0.0,205.25,28.95,0.0,169.69
20.12,68.5,256.81,24.62,23.52,21.31,20.27,56.93,70.89,91.02,312.88,0.0,257.19,25.25,0.0,271.27
21.06,65.12,337.12,30.0,23.69,20.02,21.36,65.08,79.87,81.21,238.95,0.0,333.71,21.53,0.0,84.85
21.9,61.5,377.5,32.81,23.33,19.54,21.94,76.99,85.18,76.58,146.03,0.0,358.18,11.32,0.0,28.42
22.57,58.12,383.19,37.25,22.97,19.23,23.54,80.46,89.55,75.39,58.26,0.0,382.53,0.83,0.0,27.66
23.11,57.62,385.38,37.56,22.08,19.52,23.01,74.36,88.46,83.14,4.09,0.0,236.18,0.0,0.0,6.41
23.49,56.12,365.0,28.38,21.56,18.53,23.15,69.2,95.36,79.65,0.0,0.0,92.77,0.0,0.0,0.39
23.66,56.25,316.69,25.56,21.19,19.26,23.47,71.51,91.33,75.38,0.0,0.0,86.6,0.0,0.0,0.0
23.57,65.75,236.56,21.31,20.33,18.74,20.32,78.18,96.15,95.3,0.0,0.0,68.38,0.0,0.0,0.0
23.19,77.88,144.38,11.19,19.84,18.28,21.89,83.47,99.21,85.18,0.0,0.0,65.28,0.0,0.0,0.0
22.75,82.0,57.19,0.81,19.42,18.65,19.4,88.34,96.11,100.0,0.0,14.46,30.92,0.0,8.6,0.0
22.16,73.88,4.12,0.0,19.29,18.75,21.07,89.98,98.68,88.17,0.0,88.32,2.86,0.0,54.74,0.0
21.59,69.0,0.0,0.0,18.66,20.37,21.14,94.49,90.22,87.46,0.0,196.06,0.0,0.0,162.09,0.0
21.09,72.12,0.0,0.0,18.92,20.67,20.05,93.6,88.57,93.05,0.0,264.94,0.0,0.0,279.44,0.0
20.59,76.5,0.0,0.0,18.63,21.74,18.87,96.89,79.1,98.75,0.0,343.36,0.0,0.0,87.3,0.0
20.09,81.75,0.0,0.0,18.37,22.31,19.17,98.6,74.66,90.48,0.0,368.12,0.0,0.0,29.21,0.0
19.59,87.12,0.0,0.0,18.52,23.29,17.25,97.05,76.82,100.0,14.33,375.79,0.0,8.52,27.18,0.0
19.09,91.5,0.0,0.0,18.8,23.11,16.12,98.34,82.57,100.0,88.63,237.84,0.0,54.93,6.45,0.0
18.77,93.62,0.0,0.0,20.02,22.95,16.81,92.55,80.83,100.0,191.47,91.48,0.0,158.3,0.39,0.0
18.64,95.88,0.0,0.0,20.87,22.8,17.2,87.34,79.32,99.68,268.81,82.86,0.0,283.53,0.0,0.0
18.54,97.62,0.0,0.0,21.94,20.87,18.61,78.05,91.84,89.99,348.18,71.28,0.0,88.52,0.0,0.0
18.44,98.0,0.0,0.0,22.49,21.4,16.46,73.71,88.4,100.0,373.09,63.14,0.0,29.61,0.0,0.0
18.4,98.0,14.19,8.44,23.16,20.08,18.67,77.54,97.78,92.88,372.43,32.59,2.88,26.93,0.0,0.0
18.84,98.0,88.94,55.12,23.16,20.63,17.69,82.28,91.08,100.0,238.67,2.77,34.74,6.48,0.0,0.9
19.73,94.88,186.88,154.5,22.85,20.61,18.25,81.41,91.04,100.0,90.84,0.0,139.73,0.38,0.0,5.13
21.04,86.12,272.69,287.62,22.47,20.0,19.25,81.28,93.4,98.83,80.99,0.0,206.45,0.0,0.0,7.94
22.1,77.0,353.0,89.75,21.15,19.25,21.89,90.11,96.18,79.01,72.74,0.0,280.57,0.0,0.0,10.18
22.65,72.75,378.06,30.0,21.15,18.69,22.77,90.01,93.8,74.65,62.07,0.0,323.64,0.0,0.0,16.47
23.05,78.25,369.06,26.69,20.42,17.61,21.49,95.51,100.0,85.82,33.42,0.0,191.66,0.0,0.0,3.91
23.2,82.0,239.5,6.5,20.42,16.78,21.23,92.54,100.0,90.07,2.73,0.0,275.63,0.0,0.0,7.94
22.76,82.0,90.19,0.38,20.35,16.92,23.45,92.83,99.77,76.1,0.0,0.0,357.2,0.0,0.0,18.44
22.19,83.25,79.12,0.0,19.97,17.25,21.5,93.57,99.34,88.96,0.0,0.0,278.48,0.0,0.0,19.45
21.38,88.38,74.19,0.0,19.45,18.01,22.41,94.9,94.19,86.55,0.0,0.0,208.92,0.0,0.0,10.24
20.94,91.62,61.0,0.0,18.46,17.1,23.69,95.46,100.0,76.57,0.0,0.0,125.09,0.0,0.0,0.81
20.71,93.25,34.25,0.0,17.79,18.35,22.29,99.63,95.13,82.12,0.0,2.81,43.82,0.0,0.0,0.0
20.23,94.0,2.69,0.0,17.11,18.02,21.34,100.0,98.63,84.54,0.0,35.59,3.09,0.0,0.92,0.0
20.12,94.62,0.0,0.0,16.97,18.65,21.26,99.39,99.38,81.28,0.0,143.96,0.0,0.0,5.28,0.0
19.95,93.75,0.0,0.0,17.27,19.62,20.44,99.17,96.35,83.13,0.0,212.2,0.0,0.0,8.16,0.0
19.61,93.62,0.0,0.0,17.72,21.29,18.19,96.28,82.69,93.1,0.0,269.53,0.0,0.0,9.78,0.0
18.25,97.12,0.0,0.0,17.42,22.11,17.26,100.0,78.52,94.07,0.0,309.76,0.0,0.0,15.77,0.0
17.94,98.38,0.0,0.0,18.19,21.65,15.52,96.25,84.85,100.0,2.78,193.93,0.0,0.0,3.95,0.0
17.39,98.62,0.0,0.0,18.18,21.59,16.46,97.5,87.85,94.11,36.02,283.19,0.0,0.93,8.16,0.0
17.02,99.0,0.0,0.0,18.85,22.83,16.95,98.0,79.8,88.74,146.07,342.66,0.0,5.36,17.69,0.0
17.29,99.0,0.0,0.0,19.8,22.1,15.65,95.12,85.48,94.17,215.07,291.4,0.0,8.27,20.35,0.0
17.46,98.38,0.0,0.0,21.0,22.58,15.13,84.54,85.53,93.63,264.02,211.52,0.0,9.58,10.37,0.0
17.69,98.0,0.0,0.0,21.78,23.11,14.21,80.45,80.03,96.38,302.82,120.3,0.0,15.41,0.78,0.0
18.05,97.38,2.75,0.0,21.73,22.3,14.09,84.36,82.06,95.87,195.06,43.85,15.64,3.98,0.0,8.81
18.32,96.38,36.44,0.94,21.77,21.56,15.13,86.73,83.27,91.98,286.97,3.14,101.37,8.27,0.0,52.34
19.02,96.62,148.19,5.44,22.52,21.0,14.0,81.65,82.89,100.0,335.39,0.0,181.59,17.32,0.0,75.45
19.96,93.88,217.94,8.38,22.4,20.21,15.15,83.74,84.56,100.0,297.85,0.0,263.56,20.8,0.0,120.48
20.74,86.38,258.5,9.38,22.67,18.76,16.78,85.01,89.55,91.04,212.82,0.0,325.55,10.44,0.0,241.94
21.5,82.38,295.88,15.06,22.82,17.8,19.08,81.77,90.66,75.06,117.9,0.0,354.11,0.77,0.0,417.75
21.8,83.88,196.19,4.0,22.31,16.08,20.71,82.03,98.63,65.6,43.86,0.0,335.55,0.0,0.0,526.13
21.93,85.62,290.75,8.38,21.67,16.38,22.11,82.63,94.68,61.18,3.17,0.0,356.74,0.0,0.0,495.44
22.25,83.5,328.12,16.94,20.86,16.41,23.63,83.7,92.43,56.59,0.0,0.0,421.35,0.0,0.0,350.51
22.65,82.0,304.31,21.25,20.09,15.37,22.79,85.28,96.08,59.71,0.0,0.0,321.43,0.0,0.0,340.36
22.74,84.5,214.12,10.5,19.05,14.82,24.12,87.77,95.82,52.36,0.0,0.0,234.89,0.0,0.0,488.0
22.57,83.5,115.5,0.75,18.08,14.1,21.88,88.95,97.19,60.91,0.0,0.0,116.98,0.0,0.0,482.88
22.31,82.0,43.88,0.0,16.35,13.94,23.24,96.76,96.93,52.97,0.0,15.48,64.62,0.0,8.71,456.49
21.76,82.0,3.19,0.0,16.34,14.7,21.11,94.96,94.99,60.31,0.0,98.43,5.55,0.0,50.82,32.62
20.75,84.5,0.0,0.0,16.14,14.63,18.91,94.28,100.0,72.4,0.0,190.6,0.0,0.0,79.19,0.0
19.99,86.0,0.0,0.0,15.24,15.77,18.61,97.04,95.97,74.58,0.0,276.43,0.0,0.0,126.36,0.0
19.3,86.0,0.0,0.0,14.66,17.28,16.16,96.91,88.02,85.16,0.0,338.0,0.0,0.0,251.19,0.0
18.31,87.25,0.0,0.0,14.04,19.2,15.91,97.6,74.47,83.97,0.0,356.99,0.0,0.0,421.16,0.0
16.59,94.88,0.0,0.0,13.87,20.74,15.38,97.47,65.43,83.53,15.39,336.46,0.0,8.67,527.56,0.0
16.3,95.25,0.0,0.0,14.48,22.05,15.55,96.5,61.47,78.32,96.97,355.12,0.0,50.07,493.19,0.0
15.91,96.12,0.0,0.0,14.95,23.12,14.05,98.29,58.8,84.64,195.11,407.14,0.0,81.07,338.7,0.0
15.12,98.0,0.0,0.0,16.08,22.86,12.9,93.92,59.42,91.83,282.87,323.06,0.0,129.31,342.09,0.0
14.53,98.0,0.0,0.0,17.53,23.51,13.02,86.51,54.87,90.94,344.22,225.45,0.0,255.82,468.37,0.0
13.99,98.0,0.0,0.0,19.25,22.28,13.23,74.18,59.26,88.34,358.44,120.52,0.0,422.86,497.5,0.0
13.8,98.0,15.31,8.62,20.76,22.57,13.14,65.34,55.8,89.52,336.92,61.78,18.32,528.28,436.44,22.88
14.3,98.0,95.5,49.31,22.02,20.98,11.58,61.61,60.9,100.0,354.31,5.49,94.31,492.06,32.31,107.31
15.22,96.12,199.62,82.94,22.87,19.29,15.37,59.9,70.51,79.42,400.04,0.0,223.71,332.79,0.0,214.6
16.35,91.88,289.31,132.25,22.9,18.56,15.29,59.27,74.85,82.24,323.88,0.0,258.45,342.95,0.0,301.86
17.74,85.0,350.44,260.44,23.2,16.78,17.08,56.13,81.7,70.11,220.72,0.0,328.04,458.56,0.0,347.24
19.3,73.88,359.88,424.56,22.48,16.06,18.64,58.44,83.05,61.43,122.29,0.0,383.23,504.81,0.0,362.22
20.78,65.25,337.38,529.0,22.23,15.24,19.07,57.21,84.39,59.25,60.36,0.0,377.2,426.41,0.0,347.19
21.99,61.75,353.5,490.94,20.91,14.88,21.14,61.2,82.47,52.27,5.47,0.0,396.49,32.15,0.0,405.48
22.65,61.0,392.94,326.88,19.48,13.77,21.59,69.56,86.45,53.55,0.0,0.0,367.95,0.0,0.0,383.97
22.93,59.12,324.69,343.81,18.53,12.93,20.85,74.98,91.66,54.97,0.0,0.0,278.77,0.0,0.0,355.04
22.94,57.38,216.0,448.75,17.09,12.78,20.9,79.98,92.6,54.56,0.0,0.0,226.52,0.0,0.0,290.76
22.65,57.62,124.06,512.12,16.14,12.74,22.56,82.58,91.67,47.93,0.0,0.0,196.92,0.0,0.0,185.75
21.94,58.62,58.94,416.38,15.17,12.65,19.8,84.82,92.88,54.1,0.0,17.72,72.91,0.0,22.13,79.17
20.85,61.5,5.44,32.0,14.55,12.23,18.99,84.55,97.52,56.71,0.0,99.06,5.37,0.0,112.72,5.86
19.65,68.62,0.0,0.0,13.62,14.7,17.69,87.35,83.65,66.37,0.0,213.88,0.0,0.0,205.17,0.0
18.51,75.12,0.0,0.0,12.94,15.45,17.08,91.58,81.31,71.45,0.0,261.5,0.0,0.0,305.43,0.0
17.35,78.25,0.0,0.0,12.66,17.14,17.41,93.42,69.8,68.58,0.0,329.49,0.0,0.0,348.77,0.0
16.21,82.12,0.0,0.0,12.49,18.66,16.29,93.33,61.34,69.04,0.0,383.8,0.0,0.0,362.77,0.0
15.11,85.25,0.0,0.0,12.41,19.5,13.63,94.57,57.57,81.06,17.42,389.32,0.0,21.75,358.34,0.0
14.26,86.62,0.0,0.0,12.55,21.0,12.95,95.38,52.82,84.51,101.44,392.43,0.0,115.42,401.34,0.0
13.5,88.25,0.0,0.0,14.36,21.58,12.91,85.76,53.58,83.55,208.97,367.7,0.0,200.46,383.71,0.0
12.95,91.5,0.0,0.0,15.53,21.41,12.85,80.84,52.92,81.75,263.03,290.94,0.0,307.21,370.55,0.0
12.55,94.25,0.0,0.0,17.17,21.41,11.86,69.65,52.72,85.13,330.21,235.35,0.0,349.54,302.1,0.0
12.28,95.0,0.0,0.0,18.67,21.94,11.63,61.3,50.28,86.2,384.09,188.86,0.0,363.04,178.16,0.0
12.2,96.25,17.12,21.38,19.71,20.11,11.8,56.72,52.93,82.91,395.38,74.64,9.82,363.92,81.05,91.67
12.82,93.25,103.81,118.12,20.92,19.15,13.17,53.1,56.04,76.33,390.41,5.43,49.61,399.26,5.93,516.78
14.07,87.88,204.06,195.75,21.57,17.99,14.66,53.6,64.99,73.75,367.57,0.0,67.26,383.57,0.0,720.25
15.6,80.38,264.56,309.0,21.69,17.22,16.12,51.9,70.78,72.44,297.03,0.0,80.68,378.31,0.0,769.71
17.2,69.5,330.94,350.31,21.66,16.91,19.44,51.8,71.23,57.97,239.77,0.0,117.48,307.77,0.0,869.56
18.68,61.25,384.38,363.31,21.63,15.9,22.61,51.45,71.08,46.29,184.84,0.0,168.43,174.36,0.0,930.88
19.89,55.88,401.44,369.5,20.27,14.19,24.18,52.34,78.09,44.31,75.51,0.0,190.27,82.0,0.0,915.31
20.86,53.38,388.38,397.19,19.24,13.51,24.64,55.71,81.38,44.51,5.47,0.0,185.32,5.96,0.0,848.34
21.57,53.62,367.44,383.44,18.14,13.15,26.48,64.31,82.22,39.4,0.0,0.0,178.63,0.0,0.0,901.01
21.93,50.88,303.12,386.06,17.28,12.88,25.91,70.45,81.56,41.51,0.0,0.0,135.91,0.0,0.0,827.76
21.88,50.88,244.19,313.44,16.66,12.22,25.67,72.55,83.07,43.56,0.0,0.0,110.68,0.0,0.0,756.0
21.36,52.62,180.81,170.56,15.71,11.97,25.94,72.1,84.23,43.41,0.0,0.0,86.8,0.0,0.0,676.22
20.41,51.75,76.38,82.94,14.46,12.01,22.47,76.61,81.7,53.85,0.0,9.97,41.19,0.0,93.09,348.86
19.31,55.38,5.5,6.0,13.79,13.15,22.35,79.82,76.41,51.92,0.0,49.56,3.73,0.0,516.2,28.94
18.27,63.62,0.0,0.0,13.26,14.84,21.91,81.55,72.82,56.36,0.0,68.16,0.0,0.0,729.88,0.0
17.34,70.12,0.0,0.0,12.9,16.7,20.69,81.47,69.66,63.1,0.0,84.34,0.0,0.0,804.64,0.0
16.44,73.88,0.0,0.0,12.4,19.43,18.96,82.03,58.05,70.16,0.0,117.34,0.0,0.0,868.47,0.0
15.54,73.12,0.0,0.0,12.14,21.98,16.77,83.24,48.59,80.52,0.0,161.47,0.0,0.0,892.38,0.0
14.7,75.12,0.0,0.0,12.11,23.59,15.84,81.1,46.34,85.17,10.04,182.89,0.0,93.79,879.78,0.0
14.03,78.25,0.0,0.0,13.15,24.49,15.59,76.46,45.01,84.05,49.53,183.35,0.0,515.91,839.32,0.0
13.36,80.88,0.0,0.0,14.93,25.84,15.43,72.35,41.39,81.59,68.61,171.12,0.0,734.69,863.16,0.0
12.91,81.38,0.0,0.0,16.99,25.76,12.9,68.27,41.95,96.04,86.17,134.55,0.0,822.1,819.48,0.0
12.55,81.0,0.0,0.0,19.42,25.62,12.99,58.08,43.72,94.03,117.26,110.28,0.0,867.92,753.25,0.0
12.28,82.25,0.0,0.0,21.66,25.42,14.16,49.73,45.14,86.28,157.98,83.8,0.0,873.13,652.89,0.0
12.2,80.5,10.12,94.5,23.29,23.12,11.86,47.36,51.55,100.0,179.19,43.32,12.26,862.02,366.84,60.29
13.14,76.5,49.5,515.62,24.42,22.27,15.1,45.25,52.21,87.08,182.36,3.71,77.8,834.82,28.78,396.51
15.01,71.88,69.06,739.5,25.52,21.39,15.05,42.39,58.62,90.7,167.37,0.0,112.98,844.24,0.0,521.53
17.24,66.88,88.0,839.56,25.69,20.23,17.87,42.16,65.3,75.3,133.87,0.0,161.97,815.33,0.0,658.96
19.41,58.12,117.19,867.38,25.59,18.83,18.78,43.8,70.83,67.9,110.08,0.0,195.99,751.87,0.0,642.33
